"idequivalence_relationship"	"equivalence_term"	"term_descritor_idterm_descritor"
"593"	4345	"Retinal Glioblastoma"	522
"594"	4346	"Retinal Glioblastomas"	522
"595"	4347	"Sporadic Retinoblastoma"	522
"596"	4348	"Retinoblastoma, Sporadic"	522
"597"	4349	"Retinoblastomas, Sporadic"	522
"598"	4350	"Sporadic Retinoblastomas"	522
"599"	4351	"Familial Retinoblastoma"	522
"600"	4352	"Familial Retinoblastomas"	522
"601"	4353	"Retinoblastoma, Familial"	522
"602"	4354	"Retinoblastomas, Familial"	522
"603"	4355	"Hereditary Retinoblastoma"	522
"604"	4356	"Hereditary Retinoblastomas"	522
"605"	4357	"Retinoblastoma, Hereditary"	522
"606"	4358	"Retinoblastomas, Hereditary"	522
"607"	4359	"Urogenital Neoplasms"	523
"608"	4360	"Neoplasm, Urogenital"	523
"609"	4361	"Urogenital Neoplasm"	523
"610"	4362	"Neoplasms, Urogenital"	523
"611"	4363	"Genito-urinary Neoplasm"	523
"612"	4364	"Genito-urinary Neoplasms"	523
"613"	4365	"Neoplasm, Genito-urinary"	523
"614"	4366	"Neoplasms, Genito-urinary"	523
"615"	4367	"Genitourinary Neoplasms"	523
"616"	4368	"Genitourinary Neoplasm"	523
"617"	4369	"Neoplasm, Genitourinary"	523
"618"	4370	"Neoplasms, Genitourinary"	523
"619"	4371	"Genitourinary Cancer"	523
"620"	4372	"Cancer, Genitourinary"	523
"621"	4373	"Cancers, Genitourinary"	523
"622"	4374	"Genitourinary Cancers"	523
"623"	4375	"Genito-urinary Cancer"	523
"624"	4376	"Cancer, Genito-urinary"	523
"625"	4377	"Cancers, Genito-urinary"	523
"626"	4378	"Genito urinary Cancer"	523
"627"	4379	"Genito-urinary Cancers"	523
"628"	4380	"Urogenital Cancer"	523
"629"	4381	"Cancer, Urogenital"	523
"630"	4382	"Cancers, Urogenital"	523
"631"	4383	"Urogenital Cancers"	523
"632"	4384	"Urinary Bladder Neoplasms"	524
"633"	4385	"Neoplasm, Urinary Bladder"	524
"634"	4386	"bladder carcinoma"	524
"635"	4387	"Bladder Neoplasms"	524
"636"	4388	"Bladder Neoplasm"	524
"637"	4389	"Neoplasm, Bladder"	524
"638"	4390	"Bladder Tumors"	524
"639"	4391	"Bladder Tumor"	524
"640"	4392	"Bladder Tumor"	524
"641"	4393	"Tumor, Bladder"	524
"642"	4394	"Tumors, Bladder"	524
"643"	4395	"Urinary Bladder Cancer"	524
"644"	4396	"Cancer, Urinary Bladder"	524
"645"	4397	"Malignant Tumor of Urinary Bladder"	524
"646"	4398	"Cancer of the Bladder"	524
"647"	4399	"Bladder Cancers"	524
"648"	4400	"Cancer, Bladder"	524
"649"	4401	"Cancer of Bladder"	524
"650"	4402	"Carcinoma, Renal Cell"	525
"651"	4403	"Carcinomas, Renal Cell"	525
"652"	4404	"Renal Cell Carcinomas"	525
"653"	4405	"Nephroid Carcinoma"	525
"654"	4406	"Carcinoma, Nephroid"	525
"655"	4407	"Carcinomas, Nephroid"	525
"656"	4408	"Nephroid Carcinomas"	525
"657"	4409	"Adenocarcinoma Of Kidney"	525
"658"	4410	"Renal Cell Carcinoma"	525
"659"	4411	"Renal Cell Carcinoma, Papillary"	525
"660"	4412	"Adenocarcinoma, Renal"	525
"661"	4413	"Adenocarcinoma, Renal Cell"	525
"662"	4414	"Adenocarcinomas, Renal Cell"	525
"663"	4415	"Renal Cell Adenocarcinoma"	525
"664"	4416	"Renal Cell Adenocarcinomas"	525
"665"	4417	"Renal Cell Cancer"	525
"666"	4418	"Cancer, Renal Cell"	525
"667"	4419	"Cancers, Renal Cell"	525
"668"	4420	"Renal Cell Cancers"	525
"669"	4421	"Clear Cell Renal Cell Carcinoma"	525
"670"	4422	"Hypernephroma"	525
"671"	4423	"Hypernephromas"	525
"672"	4424	"Grawitz Tumor"	525
"673"	4425	"Tumor, Grawitz"	525
"674"	4426	"Carcinoma, Hypernephroid"	525
"675"	4427	"Carcinomas, Hypernephroid"	525
"676"	4428	"Hypernephroid Carcinoma"	525
"677"	4429	"Hypernephroid Carcinomas"	525
"678"	4430	"Clear Cell Renal Carcinoma"	525
"679"	4431	"Sarcomatoid Renal Cell Carcinoma"	525
"680"	4432	"Papillary Renal Cell Carcinoma"	525
"681"	4433	"Chromophil Renal Cell Carcinoma"	525
"682"	4434	"Chromophobe Renal Cell Carcinoma"	525
"683"	4435	"Collecting Duct Carcinoma (Kidney)"	525
"684"	4436	"Carcinoma, Collecting Duct (Kidney)"	525
"685"	4437	"Carcinomas, Collecting Duct (Kidney)"	525
"686"	4438	"Collecting Duct Carcinomas (Kidney)"	525
"687"	4439	"Duct Carcinoma, Collecting (Kidney)"	525
"688"	4440	"Duct Carcinomas, Collecting (Kidney)"	525
"689"	4441	"Collecting Duct Carcinoma of the Kidney"	525
"690"	4442	"Renal Collecting Duct Carcinoma"	525
"691"	4443	"Collecting Duct Carcinoma"	525
"692"	4444	"Carcinoma, Collecting Duct"	525
"693"	4445	"Carcinomas, Collecting Duct"	525
"694"	4446	"Collecting Duct Carcinomas"	525
"695"	4447	"Duct Carcinoma, Collecting"	525
"696"	4448	"Duct Carcinomas, Collecting"	525
"697"	4449	"Neoplasms, Penis"	526
"698"	4450	"Penis Neoplasms"	526
"699"	4451	"Neoplasm, Penis"	526
"700"	4452	"Penis Neoplasm"	526
"701"	4453	"Neoplasms, Penile"	526
"702"	4454	"Neoplasm, Penile"	526
"703"	4455	"Penile Neoplasm"	526
"704"	4456	"Cancer of Penis"	526
"705"	4457	"Penis Cancers"	526
"706"	4458	"Cancer of the Penis"	526
"707"	4459	"Penis Cancer"	526
"708"	4460	"Cancer, Penis"	526
"709"	4461	"Cancers, Penis"	526
"710"	4462	"Cancer, Penile"	526
"711"	4463	"Cancers, Penile"	526
"712"	4464	"Penile Cancers"	526
"713"	4465	"Prostate Neoplasms"	527
"714"	4466	"PC-3"	527
"715"	4467	"DU-145"	527
"716"	4468	"Prostate Neoplasm"	527
"717"	4469	"prostate cancer cell line"	527
"718"	4470	"LNCaP"	527
"719"	4471	"Prostatic Neoplasm"	527
"720"	4472	"prostate tumor"	527
"721"	4473	"human prostate cancer cells"	527
"722"	4474	"Prostate Cancers"	527
"723"	4475	"Cancer of the Prostate"	527
"724"	4476	"Prostatic Cancer"	527
"725"	4477	"prostate carcinoma"	527
"726"	4478	"PC3"	527
"727"	4479	"HRPC"	527
"728"	4480	"Cancer of Prostate"	527
"729"	4482	"Neoplasm, Ureteral"	529
"730"	4483	"Ureteral Neoplasm"	529
"731"	4484	"Neoplasms, Ureteral"	529
"732"	4485	"Ureter Neoplasms"	529
"733"	4486	"Ureter Neoplasm"	529
"734"	4487	"Neoplasms of Ureter"	529
"735"	4488	"Cancer of Ureter"	529
"736"	4489	"Ureter Cancers"	529
"737"	4490	"Ureter, Cancer Of"	529
"738"	4491	"Ureter Cancer"	529
"739"	4492	"Ureteral Cancer"	529
"740"	4493	"Cancer, Ureteral"	529
"741"	4494	"Cancers, Ureteral"	529
"742"	4495	"Ureteral Cancers"	529
"743"	4496	"Cancer of the Ureter"	529
"744"	4497	"Neoplasm, Testicular"	530
"745"	4498	"Testicular Neoplasm"	530
"746"	4499	"Testicular Tumors"	530
"747"	4500	"Testis Neoplasms"	530
"748"	4501	"Neoplasms, Testicular"	530
"749"	4502	"Neoplasms, Testis"	530
"750"	4503	"Neoplasm, Testis"	530
"751"	4504	"Testis Neoplasm"	530
"752"	4505	"Tumor of Rete Testis"	530
"753"	4506	"Rete Testis Tumor"	530
"754"	4507	"Rete Testis Tumors"	530
"755"	4508	"Testis Tumor, Rete"	530
"756"	4509	"Testis Tumors, Rete"	530
"757"	4510	"Cancer of Testis"	530
"758"	4511	"Testis Cancers"	530
"759"	4512	"Testis Cancer"	530
"760"	4513	"Cancer, Testis"	530
"761"	4514	"Cancers, Testis"	530
"762"	4515	"Cancer of the Testes"	530
"763"	4516	"Cancer of the Testis"	530
"764"	4517	"Cancer, Testicular"	530
"765"	4518	"Cancers, Testicular"	530
"766"	4519	"Testicular Cancers"	530
"767"	4520	"Neoplasms, Urethral"	531
"768"	4521	"Neoplasm, Urethral"	531
"769"	4522	"Urethral Neoplasm"	531
"770"	4523	"Urethra Neoplasms"	531
"771"	4524	"Neoplasm, Urethra"	531
"772"	4525	"Neoplasms, Urethra"	531
"773"	4526	"Urethra Neoplasm"	531
"774"	4527	"Cancer of Urethra"	531
"775"	4528	"Urethra Cancers"	531
"776"	4529	"Urethra Cancer"	531
"777"	4530	"Cancer, Urethra"	531
"778"	4531	"Cancers, Urethra"	531
"779"	4532	"Cancer, Urethral"	531
"780"	4533	"Cancers, Urethral"	531
"781"	4534	"Urethral Cancers"	531
"782"	4535	"Cancer of the Urethra"	531
"783"	4536	"Kidney Neoplasm"	532
"784"	4537	"Neoplasm, Kidney"	532
"785"	4538	"Renal carcinoma"	532
"786"	4539	"hek-293"	532
"787"	4540	"hek293"	532
"788"	4541	"Renal Neoplasm"	532
"789"	4542	"Neoplasms, Kidney"	532
"790"	4543	"Cancer of Kidney"	532
"791"	4544	"Kidney Cancers"	532
"792"	4545	"Renal Cancer"	532
"793"	4546	"Cancer, Renal"	532
"794"	4547	"Cancers, Renal"	532
"795"	4548	"Renal Cancers"	532
"796"	4549	"Cancer of the Kidney"	532
"797"	4550	"Kidney Cancer"	532
"798"	4551	"renal tumor"	532
"799"	4552	"Cancers, Kidney"	532
"800"	4553	"Tumor, Wilms"	533
"801"	4554	"Wilms' Tumor"	533
"802"	4555	"Tumor, Wilms'"	533
"803"	4556	"Wilm Tumor"	533
"804"	4557	"Wilm's Tumor"	533
"805"	4558	"Nephroblastoma"	533
"806"	4559	"Nephroblastomas"	533
"807"	4560	"Wilms Tumor 1"	533
"808"	4561	"Bilateral Wilms Tumor"	533
"809"	4562	"Tumor, Bilateral Wilms"	533
"810"	4563	"Wilms Tumor, Bilateral"	533
"811"	4564	"Neoplasms, Germ Cell and Embryonal"	534
"812"	4565	"Germ Cell and Embryonic Neoplasms"	534
"813"	4566	"Neoplasms, Germ Cell and Embryonic"	534
"814"	4567	"Germ Cell and Embryonal Neoplasms"	534
"815"	4568	"Cancer, Embryonal and Mixed"	534
"816"	4569	"Neoplasms, Germ Cell"	534
"817"	4570	"Germ Cell Tumor"	534
"818"	4571	"Germ Cell Tumors"	534
"819"	4572	"Tumor, Germ Cell"	534
"820"	4573	"Tumors, Germ Cell"	534
"821"	4574	"Germ Cell Neoplasms"	534
"822"	4575	"Neoplasms, Embryonal"	534
"823"	4576	"Embryonal Neoplasm"	534
"824"	4577	"Neoplasm, Embryonal"	534
"825"	4578	"Embryonal Neoplasms"	534
"826"	4579	"Neoplasms, Embryonal and Mixed"	534
"827"	4580	"Cancer, Embryonal"	534
"828"	4581	"Cancers, Embryonal"	534
"829"	4582	"Embryonal Cancer"	534
"830"	4583	"Embryonal Cancers"	534
"831"	4584	"Germ Cell Cancer"	534
"832"	4585	"Cancer, Germ Cell"	534
"833"	4586	"Cancers, Germ Cell"	534
"834"	4587	"Germ Cell Cancers"	534
"835"	4591	"Neuroectodermal Tumors, Primitive, Peripheral"	536
"836"	4592	"Primitive Neuroectodermal Tumor, Extracranial"	536
"837"	4593	"pPNET Peripheral Primitive Neuroectodermal Tumors"	536
"838"	4594	"Peripheral Primitive Neuroectodermal Neoplasm"	536
"839"	4595	"Neuroectodermal Neoplasm, Peripheral Primitive"	536
"840"	4596	"Neuroectodermal Tumor, Peripheral"	536
"841"	4597	"Neuroectodermal Tumors, Peripheral"	536
"842"	4598	"Peripheral Neuroectodermal Tumor"	536
"843"	4599	"Peripheral Neuroectodermal Tumors"	536
"844"	4600	"Tumor, Peripheral Neuroectodermal"	536
"845"	4601	"Tumors, Peripheral Neuroectodermal"	536
"846"	4602	"Neuroectodermal Tumor, Peripheral Primitive"	536
"847"	4603	"Peripheral Primitive Neuroectodermal Tumors"	536
"848"	4604	"Extracranial Primitive Neuroectodermal Tumor"	536
"849"	4605	"Neuroepithelioma"	536
"850"	4606	"Neuroepitheliomas"	536
"851"	4607	"Neuroepithelioma, Peripheral"	536
"852"	4610	"Neoplasm, Ovarian"	538
"853"	4611	"Ovarian Neoplasm"	538
"854"	4612	"Ovary Neoplasms"	538
"855"	4613	"a2780"	538
"856"	4614	"Neoplasms, Ovary"	538
"857"	4615	"Ovary Neoplasm"	538
"858"	4616	"Neoplasms, Ovarian"	538
"859"	4617	"Ovary Cancer"	538
"860"	4618	"ovarian tumor"	538
"861"	4619	"SKOV-3"	538
"862"	4620	"Ovary Cancers"	538
"863"	4621	"Ovarian Cancer"	538
"864"	4622	"Cancer, Ovarian"	538
"865"	4623	"Cancers, Ovarian"	538
"866"	4624	"ovarian carcinoma"	538
"867"	4625	"Cancer of Ovary"	538
"868"	4626	"Cancer of the Ovary"	538
"869"	4627	"Germ Cell Tumor of the Ovary"	538
"870"	4628	"Ovarian Germ Cell Neoplasm"	538
"871"	4629	"Germ cell tumor of ovary"	538
"872"	4630	"SK-OV-3"	538
"873"	4631	"Neoplasms, Female Genital"	539
"874"	4632	"Gynecologic Neoplasms"	539
"875"	4633	"Neoplasms, Gynecologic"	539
"876"	4634	"Gynecologic Neoplasm"	539
"877"	4635	"Neoplasm, Gynecologic"	539
"878"	4636	"Female Genital Neoplasms"	539
"879"	4637	"Female Genital Neoplasm"	539
"880"	4638	"Genital Neoplasm, Female"	539
"881"	4639	"Neoplasm, Female Genital"	539
"882"	4640	"Cervical Neoplasm, Uterine"	540
"883"	4641	"cervical carcinoma"	540
"884"	4642	"Neoplasm, Uterine Cervical"	540
"885"	4643	"Neoplasms, Uterine Cervical"	540
"886"	4644	"Uterine Cervical Neoplasm"	540
"887"	4645	"HeLa"	540
"888"	4646	"kb cell"	540
"889"	4647	"Cervical Neoplasm"	540
"890"	4648	"Neoplasm, Cervical"	540
"891"	4649	"Neoplasms, Cervix"	540
"892"	4650	"SiHa"	540
"893"	4651	"Cervix Neoplasm"	540
"894"	4652	"HEp2"	540
"895"	4653	"Cancer of the Uterine Cervix"	540
"896"	4654	"Cancer of the Cervix"	540
"897"	4655	"Uterine Cervical Cancer"	540
"898"	4656	"Cancer, Uterine Cervical"	540
"899"	4657	"HEp 2"	540
"900"	4658	"Cervical Cancer, Uterine"	540
"901"	4659	"Cervical Cancers, Uterine"	540
"902"	4660	"Uterine Cervical Cancers"	540
"903"	4661	"Cancer of Cervix"	540
"904"	4662	"Cervix Cancer"	540
"905"	4663	"HEp-2"	540
"906"	4664	"bgc-823"	540
"907"	4665	"Endometrial Neoplasm"	541
"908"	4666	"Neoplasm, Endometrial"	541
"909"	4667	"Neoplasms, Endometrial"	541
"910"	4668	"Endometrial Carcinoma"	541
"911"	4669	"Carcinoma, Endometrial"	541
"912"	4670	"Carcinomas, Endometrial"	541
"913"	4671	"Endometrial Carcinomas"	541
"914"	4672	"Cancer, Endometrial"	541
"915"	4673	"Cancers, Endometrial"	541
"916"	4674	"Endometrial Cancers"	541
"917"	4675	"Endometrium Cancer"	541
"918"	4676	"Cancer, Endometrium"	541
"919"	4677	"Cancers, Endometrium"	541
"920"	4678	"Cancer of the Endometrium"	541
"921"	4679	"Carcinoma of Endometrium"	541
"922"	4680	"Endometrium Carcinoma"	541
"923"	4681	"Endometrium Carcinomas"	541
"924"	4682	"Cancer of Endometrium"	541
"925"	4683	"Endometrium Cancers"	541
"926"	4684	"Fallopian Tube Neoplasm"	542
"927"	4685	"Neoplasm, Fallopian Tube"	542
"928"	4686	"Neoplasms, Fallopian Tube"	542
"929"	4687	"Cancer, Fallopian Tube"	542
"930"	4688	"Cancers, Fallopian Tube"	542
"931"	4689	"Fallopian Tube Cancers"	542
"932"	4690	"Cancer of the Fallopian Tube"	542
"933"	4691	"Gestational Trophoblastic Disease"	543
"934"	4692	"Disease, Gestational Trophoblastic"	543
"935"	4693	"Diseases, Gestational Trophoblastic"	543
"936"	4694	"Gestational Trophoblastic Diseases"	543
"937"	4695	"Trophoblastic Disease, Gestational"	543
"938"	4696	"Trophoblastic Diseases, Gestational"	543
"939"	4697	"Gestational Trophoblastic Neoplasia"	543
"940"	4698	"Neoplasia, Gestational Trophoblastic"	543
"941"	4699	"Trophoblastic Neoplasia, Gestational"	543
"942"	4700	"Trophoblastic Neoplasms, Gestational"	543
"943"	4701	"Gestational Trophoblastic Neoplasms"	543
"944"	4702	"Gestational Trophoblastic Neoplasm"	543
"945"	4703	"Neoplasm, Gestational Trophoblastic"	543
"946"	4704	"Neoplasms, Gestational Trophoblastic"	543
"947"	4705	"Trophoblastic Neoplasm, Gestational"	543
"948"	4706	"Neoplasms, Uterus"	544
"949"	4707	"Neoplasm, Uterus"	544
"950"	4708	"Uterus Neoplasm"	544
"951"	4709	"Uterus Neoplasms"	544
"952"	4710	"Neoplasms, Uterine"	544
"953"	4711	"Neoplasm, Uterine"	544
"954"	4712	"Uterine Neoplasm"	544
"955"	4713	"Cancer of Uterus"	544
"956"	4714	"Uterus Cancers"	544
"957"	4715	"Cancer of the Uterus"	544
"958"	4716	"Uterus Cancer"	544
"959"	4717	"Cancer, Uterus"	544
"960"	4718	"Cancers, Uterus"	544
"961"	4719	"Uterine Cancer"	544
"962"	4720	"Cancer, Uterine"	544
"963"	4721	"Cancers, Uterine"	544
"964"	4722	"Uterine Cancers"	544
"965"	4723	"Neoplasm, Vaginal"	545
"966"	4724	"Vaginal Neoplasm"	545
"967"	4725	"Vagina Neoplasms"	545
"968"	4726	"Neoplasm, Vagina"	545
"969"	4727	"Neoplasms, Vagina"	545
"970"	4728	"Vagina Neoplasm"	545
"971"	4729	"Neoplasms, Vaginal"	545
"972"	4730	"Cancer, Vaginal"	545
"973"	4731	"Cancers, Vaginal"	545
"974"	4732	"Vaginal Cancers"	545
"975"	4733	"Cancer of the Vagina"	545
"976"	4734	"Cancer of Vagina"	545
"977"	4735	"Vagina Cancers"	545
"978"	4736	"Vagina Cancer"	545
"979"	4737	"Cancer, Vagina"	545
"980"	4738	"Cancers, Vagina"	545
"981"	4739	"Vulvar Neoplasms"	546
"982"	4740	"Neoplasm, Vulvar"	546
"983"	4741	"Vulvar Neoplasm"	546
"984"	4742	"Vulva Neoplasms"	546
"985"	4743	"A 431"	546
"986"	4744	"Neoplasms, Vulva"	546
"987"	4745	"Vulva Neoplasm"	546
"988"	4746	"Neoplasms, Vulvar"	546
"989"	4747	"Cancer of Vulva"	546
"990"	4748	"Vulva Cancers"	546
"991"	4749	"Cancer of the Vulva"	546
"992"	4750	"Vulva Cancer"	546
"993"	4751	"Cancer, Vulva"	546
"994"	4752	"A431"	546
"995"	4753	"A-431"	546
"996"	4754	"Cancers, Vulvar"	546
"997"	4755	"Vulvar Cancers"	546
"998"	4756	"HNSCC"	547
"999"	4757	"head neck squamous cell carcinoma"	547
"1000"	4758	"Cancer of Head and Neck"	547
"1001"	4759	"Head and Neck Cancer"	547
"1002"	4760	"Cancer of the Head and Neck"	547
"1003"	4761	"Upper Aerodigestive Tract Neoplasms"	547
"1004"	4762	"UADT Neoplasms"	547
"1005"	4763	"Neoplasm, UADT"	547
"1006"	4764	"Neoplasms, UADT"	547
"1007"	4765	"UADT Neoplasm"	547
"1008"	4766	"Head and Neck Squamous Cell Carcinoma"	547
"1009"	4767	"Head Neoplasms"	547
"1010"	4768	"Neoplasms, Head"	547
"1011"	4769	"Neck Neoplasms"	547
"1012"	4770	"Neoplasms, Neck"	547
"1013"	4771	"Cancer of Head"	547
"1014"	4772	"Head Cancer"	547
"1015"	4773	"Cancer of the Head"	547
"1016"	4774	"Cancer of Neck"	547
"1017"	4775	"Neck Cancer"	547
"1018"	4776	"Cancer of the Neck"	547
"1019"	4777	"Hypopharyngeal Neoplasms"	548
"1020"	4778	"Hypopharyngeal Neoplasm"	548
"1021"	4779	"Neoplasm, Hypopharyngeal"	548
"1022"	4780	"Neoplasms, Hypopharyngeal"	548
"1023"	4781	"Hypopharyngeal Cancer"	548
"1024"	4782	"Cancer, Hypopharyngeal"	548
"1025"	4783	"Cancers, Hypopharyngeal"	548
"1026"	4784	"Hypopharyngeal Cancers"	548
"1027"	4785	"Laryngeal Neoplasms"	549
"1028"	4786	"Neoplasms, Laryngeal"	549
"1029"	4787	"Laryngeal Neoplasm"	549
"1030"	4788	"Neoplasm, Laryngeal"	549
"1031"	4789	"Larynx Neoplasms"	549
"1032"	4790	"Larynx Neoplasm"	549
"1033"	4791	"Neoplasm, Larynx"	549
"1034"	4792	"Neoplasms, Larynx"	549
"1035"	4793	"Cancer of Larynx"	549
"1036"	4794	"Larynx Cancers"	549
"1037"	4795	"Laryngeal Cancer"	549
"1038"	4796	"Cancer, Laryngeal"	549
"1039"	4797	"Cancers, Laryngeal"	549
"1040"	4798	"Laryngeal Cancers"	549
"1041"	4799	"Larynx Cancer"	549
"1042"	4800	"Cancer, Larynx"	549
"1043"	4801	"Cancers, Larynx"	549
"1044"	4802	"Cancer of the Larynx"	549
"1045"	4803	"Lip Neoplasms"	550
"1046"	4804	"Lip Neoplasm"	550
"1047"	4805	"Neoplasm, Lip"	550
"1048"	4806	"Neoplasms, Lip"	550
"1049"	4807	"Cancer of Lip"	550
"1050"	4808	"Lip Cancers"	550
"1051"	4809	"Cancer of the Lip"	550
"1052"	4810	"Lip Cancer"	550
"1053"	4811	"Cancer, Lip"	550
"1054"	4812	"Cancers, Lip"	550
"1055"	4813	"oral cavity and lip cancer"	550
"1056"	4814	"Mouth Neoplasms"	551
"1057"	4815	"Mouth Neoplasm"	551
"1058"	4816	"oral squamous cell carcinoma"	551
"1059"	4817	"Neoplasms, Oral"	551
"1060"	4818	"Neoplasm, Oral"	551
"1061"	4819	"Oral Neoplasm"	551
"1062"	4820	"Oral Neoplasms"	551
"1063"	4821	"oral tumor"	551
"1064"	4822	"Cancer of Mouth"	551
"1065"	4823	"Mouth Cancers"	551
"1066"	4824	"hsc-2"	551
"1067"	4825	"Cancers, Mouth"	551
"1068"	4826	"Oral Cancer"	551
"1069"	4827	"hamster buccal pouch"	551
"1070"	4828	"oral carcinoma"	551
"1071"	4829	"Oral Cancers"	551
"1072"	4830	"Cancer of the Mouth"	551
"1073"	4831	"Nasopharyngeal Neoplasms"	552
"1074"	4832	"Nasopharyngeal Neoplasm"	552
"1075"	4833	"Nasopharyngeal Carcinoma"	552
"1076"	4834	"Neoplasms, Nasopharyngeal"	552
"1077"	4835	"Nasopharynx Neoplasms"	552
"1078"	4836	"Neoplasm, Nasopharynx"	552
"1079"	4837	"Neoplasms, Nasopharynx"	552
"1080"	4838	"Cancer of Nasopharynx"	552
"1081"	4839	"Nasopharynx Cancers"	552
"1082"	4840	"Cancer, Nasopharyngeal"	552
"1083"	4841	"Cancers, Nasopharyngeal"	552
"1084"	4842	"Nasopharyngeal Cancers"	552
"1085"	4843	"Nasopharynx Cancer"	552
"1086"	4844	"Cancer, Nasopharynx"	552
"1087"	4845	"Cancers, Nasopharynx"	552
"1088"	4846	"Cancer of the Nasopharynx"	552
"1089"	4847	"Oropharyngeal Neoplasms"	553
"1090"	4848	"Neoplasm, Oropharyngeal"	553
"1091"	4849	"Oropharyngeal Neoplasm"	553
"1092"	4850	"Oropharynx Neoplasms"	553
"1093"	4851	"Neoplasm, Oropharynx"	553
"1094"	4852	"Neoplasms, Oropharynx"	553
"1095"	4853	"Oropharynx Neoplasm"	553
"1096"	4854	"Neoplasms, Oropharyngeal"	553
"1097"	4855	"Cancer of Oropharnyx"	553
"1098"	4856	"Oropharnyx Cancer"	553
"1099"	4857	"Oropharnyx Cancers"	553
"1100"	4858	"Oropharyngeal Cancer"	553
"1101"	4859	"Cancer, Oropharyngeal"	553
"1102"	4860	"Cancers, Oropharyngeal"	553
"1103"	4861	"Oropharyngeal Cancers"	553
"1104"	4862	"Oropharynx Cancer"	553
"1105"	4863	"Cancer, Oropharynx"	553
"1106"	4864	"Cancers, Oropharynx"	553
"1107"	4865	"Oropharynx Cancers"	553
"1108"	4866	"Cancer of the Oropharynx"	553
"1109"	4867	"Paranasal Sinus Neoplasms"	554
"1110"	4868	"Neoplasm, Paranasal Sinus"	554
"1111"	4869	"Paranasal Sinus Neoplasm"	554
"1112"	4870	"Neoplasms, Paranasal Sinus"	554
"1113"	4871	"Paranasal Sinus Cancer"	554
"1114"	4872	"Cancer, Paranasal Sinus"	554
"1115"	4873	"Cancers, Paranasal Sinus"	554
"1116"	4874	"Paranasal Sinus Cancers"	554
"1117"	4875	"Cancer of Paranasal Sinus"	554
"1118"	4876	"Nasal Cavity Cancer"	554
"1119"	4877	"Cancer of the Nasal Cavity"	554
"1120"	4878	"Nasal Cavity Carcinoma"	554
"1121"	4879	"Carcinoma of the Nasal Cavity"	554
"1122"	4880	"Cancer of nasal cavity"	554
"1123"	4881	"Neoplasm, Pharyngeal"	555
"1124"	4882	"Pharyngeal Neoplasms"	555
"1125"	4883	"Pharyngeal Neoplasm"	555
"1126"	4884	"Neoplasms, Pharynx"	555
"1127"	4885	"Neoplasms, Pharyngeal"	555
"1128"	4886	"Pharynx Neoplasms"	555
"1129"	4887	"Neoplasm, Pharynx"	555
"1130"	4888	"Pharynx Neoplasm"	555
"1131"	4889	"Cancer of Pharynx"	555
"1132"	4890	"Pharynx Cancer"	555
"1133"	4891	"Pharynx Cancers"	555
"1134"	4892	"Cancer of the Pharynx"	555
"1135"	4893	"Pharnyx Cancer"	555
"1136"	4894	"Cancer, Pharnyx"	555
"1137"	4895	"Cancers, Pharnyx"	555
"1138"	4896	"Pharnyx Cancers"	555
"1139"	4897	"Pharyngeal Cancer"	555
"1140"	4898	"Cancer, Pharyngeal"	555
"1141"	4899	"Cancers, Pharyngeal"	555
"1142"	4900	"Pharyngeal Cancers"	555
"1143"	4901	"Salivary Gland Neoplasms"	556
"1144"	4902	"Gland Neoplasm, Salivary"	556
"1145"	4903	"Gland Neoplasms, Salivary"	556
"1146"	4904	"Neoplasm, Salivary Gland"	556
"1147"	4905	"Salivary Gland Neoplasm"	556
"1148"	4906	"Neoplasms, Salivary Gland"	556
"1149"	4907	"Cancer of Salivary Gland"	556
"1150"	4908	"Salivary Gland Cancers"	556
